          Evm          Svm          E11          E22          E33          E23          E13          E12        SCAU11       SCAU22       SCAU33       SCAU23       SCAU13       SCAU12  TEMP          EE11         EE22         EE33         EE23         EE13         EE12         EP11         EP22         EP33         EP23         EP13         EP12        ETR11        ETR22        ETR33        ETR23        ETR13        ETR12           L11          L12          L13          L21          L22          L23          L31          L32          L33        tincr        press          <p>
  0.35484E-01  0.21790E+03  0.36000E-01 -0.20897E-01 -0.14754E-01 -0.59699E-12  0.34775E-10  0.19328E-10   0.21790E+03  0.26517E-10  0.12349E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12217E-02 -0.37732E-03 -0.32485E-03 -0.32499E-12  0.15437E-12 -0.95197E-13  0.34778E-01 -0.20443E-01 -0.14335E-01 -0.48874E-12  0.34838E-10  0.19423E-10  0.42440E-03 -0.11596E-03 -0.94193E-04 -0.47806E-11  0.83856E-11 -0.29320E-12   0.10000E-02  0.11509E-11  0.20417E-11  0.00000E+00 -0.58269E-03  0.60449E-14  0.00000E+00  0.00000E+00 -0.41435E-03  0.20000E+00  0.72634E+02  0.72636E+02
  0.35683E-01  0.21815E+03  0.36200E-01 -0.21013E-01 -0.14837E-01 -0.59639E-12  0.34979E-10  0.19442E-10   0.21815E+03  0.26645E-10  0.12449E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12231E-02 -0.37774E-03 -0.32522E-03 -0.32499E-12  0.15400E-12 -0.95400E-13  0.34977E-01 -0.20559E-01 -0.14418E-01 -0.48814E-12  0.35042E-10  0.19538E-10  0.42428E-03 -0.11591E-03 -0.94134E-04 -0.47806E-11  0.83819E-11 -0.29559E-12   0.10000E-02  0.11531E-11  0.20448E-11  0.00000E+00 -0.58294E-03  0.60027E-14  0.00000E+00  0.00000E+00 -0.41456E-03  0.20000E+00  0.72718E+02  0.72720E+02
  0.35883E-01  0.21845E+03  0.36400E-01 -0.21130E-01 -0.14920E-01 -0.59579E-12  0.35184E-10  0.19558E-10   0.21845E+03  0.26731E-10  0.12477E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12243E-02 -0.37811E-03 -0.32553E-03 -0.32499E-12  0.15369E-12 -0.95572E-13  0.35176E-01 -0.20675E-01 -0.14501E-01 -0.48754E-12  0.35248E-10  0.19654E-10  0.42447E-03 -0.11602E-03 -0.94212E-04 -0.47806E-11  0.83818E-11 -0.29455E-12   0.10000E-02  0.11554E-11  0.20481E-11  0.00000E+00 -0.58263E-03  0.59607E-14  0.00000E+00  0.00000E+00 -0.41442E-03  0.20000E+00  0.72816E+02  0.72818E+02
  0.36083E-01  0.21870E+03  0.36600E-01 -0.21246E-01 -0.15003E-01 -0.59520E-12  0.35388E-10  0.19673E-10   0.21870E+03  0.26915E-10  0.12548E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12257E-02 -0.37854E-03 -0.32590E-03 -0.32499E-12  0.15332E-12 -0.95774E-13  0.35374E-01 -0.20791E-01 -0.14583E-01 -0.48695E-12  0.35453E-10  0.19769E-10  0.42436E-03 -0.11596E-03 -0.94154E-04 -0.47806E-11  0.83782E-11 -0.29691E-12   0.10000E-02  0.11576E-11  0.20513E-11  0.00000E+00 -0.58288E-03  0.59193E-14  0.00000E+00  0.00000E+00 -0.41463E-03  0.20000E+00  0.72899E+02  0.72902E+02
  0.36283E-01  0.21899E+03  0.36800E-01 -0.21363E-01 -0.15086E-01 -0.59461E-12  0.35594E-10  0.19790E-10   0.21899E+03  0.27001E-10  0.12605E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12269E-02 -0.37890E-03 -0.32621E-03 -0.32499E-12  0.15301E-12 -0.95946E-13  0.35573E-01 -0.20907E-01 -0.14666E-01 -0.48636E-12  0.35659E-10  0.19886E-10  0.42455E-03 -0.11607E-03 -0.94231E-04 -0.47806E-11  0.83781E-11 -0.29586E-12   0.10000E-02  0.11599E-11  0.20546E-11  0.00000E+00 -0.58258E-03  0.58782E-14  0.00000E+00  0.00000E+00 -0.41449E-03  0.20000E+00  0.72997E+02  0.72999E+02
  0.36483E-01  0.21924E+03  0.37000E-01 -0.21479E-01 -0.15168E-01 -0.59402E-12  0.35799E-10  0.19905E-10   0.21924E+03  0.27185E-10  0.12676E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12282E-02 -0.37932E-03 -0.32657E-03 -0.32499E-12  0.15264E-12 -0.96147E-13  0.35772E-01 -0.21024E-01 -0.14748E-01 -0.48577E-12  0.35864E-10  0.20002E-10  0.42444E-03 -0.11602E-03 -0.94173E-04 -0.47806E-11  0.83745E-11 -0.29818E-12   0.10000E-02  0.11622E-11  0.20579E-11  0.00000E+00 -0.58282E-03  0.58376E-14  0.00000E+00  0.00000E+00 -0.41469E-03  0.20000E+00  0.73080E+02  0.73083E+02
  0.36682E-01  0.21953E+03  0.37200E-01 -0.21596E-01 -0.15251E-01 -0.59344E-12  0.36006E-10  0.20022E-10   0.21953E+03  0.27256E-10  0.12719E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12294E-02 -0.37969E-03 -0.32689E-03 -0.32499E-12  0.15233E-12 -0.96318E-13  0.35971E-01 -0.21140E-01 -0.14831E-01 -0.48519E-12  0.36071E-10  0.20119E-10  0.42462E-03 -0.11613E-03 -0.94250E-04 -0.47806E-11  0.83745E-11 -0.29712E-12   0.10000E-02  0.11645E-11  0.20613E-11  0.00000E+00 -0.58252E-03  0.57973E-14  0.00000E+00  0.00000E+00 -0.41456E-03  0.20000E+00  0.73178E+02  0.73180E+02
  0.36882E-01  0.21978E+03  0.37400E-01 -0.21712E-01 -0.15334E-01 -0.59286E-12  0.36212E-10  0.20138E-10   0.21978E+03  0.27399E-10  0.12776E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12308E-02 -0.38011E-03 -0.32725E-03 -0.32499E-12  0.15197E-12 -0.96518E-13  0.36169E-01 -0.21256E-01 -0.14913E-01 -0.48461E-12  0.36277E-10  0.20235E-10  0.42451E-03 -0.11608E-03 -0.94193E-04 -0.47806E-11  0.83710E-11 -0.29942E-12   0.10000E-02  0.11668E-11  0.20646E-11  0.00000E+00 -0.58276E-03  0.57576E-14  0.00000E+00  0.00000E+00 -0.41476E-03  0.20000E+00  0.73261E+02  0.73263E+02
  0.37082E-01  0.22007E+03  0.37600E-01 -0.21829E-01 -0.15417E-01 -0.59229E-12  0.36419E-10  0.20256E-10   0.22007E+03  0.27512E-10  0.12818E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12319E-02 -0.38047E-03 -0.32756E-03 -0.32499E-12  0.15166E-12 -0.96688E-13  0.36368E-01 -0.21372E-01 -0.14996E-01 -0.48404E-12  0.36485E-10  0.20352E-10  0.42470E-03 -0.11619E-03 -0.94269E-04 -0.47806E-11  0.83710E-11 -0.29835E-12   0.10000E-02  0.11692E-11  0.20680E-11  0.00000E+00 -0.58246E-03  0.57182E-14  0.00000E+00  0.00000E+00 -0.41463E-03  0.20000E+00  0.73358E+02  0.73360E+02
  0.37282E-01  0.22032E+03  0.37800E-01 -0.21945E-01 -0.15500E-01 -0.59172E-12  0.36625E-10  0.20372E-10   0.22032E+03  0.27654E-10  0.12903E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12333E-02 -0.38089E-03 -0.32793E-03 -0.32499E-12  0.15129E-12 -0.96888E-13  0.36567E-01 -0.21488E-01 -0.15079E-01 -0.48347E-12  0.36691E-10  0.20469E-10  0.42459E-03 -0.11613E-03 -0.94213E-04 -0.47806E-11  0.83675E-11 -0.30061E-12   0.10000E-02  0.11715E-11  0.20714E-11  0.00000E+00 -0.58270E-03  0.56791E-14  0.00000E+00  0.00000E+00 -0.41483E-03  0.20000E+00  0.73441E+02  0.73443E+02
  0.37482E-01  0.22061E+03  0.38000E-01 -0.22062E-01 -0.15583E-01 -0.59115E-12  0.36833E-10  0.20490E-10   0.22061E+03  0.27725E-10  0.12946E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12345E-02 -0.38125E-03 -0.32824E-03 -0.32499E-12  0.15099E-12 -0.97058E-13  0.36766E-01 -0.21604E-01 -0.15161E-01 -0.48290E-12  0.36900E-10  0.20587E-10  0.42477E-03 -0.11624E-03 -0.94289E-04 -0.47806E-11  0.83675E-11 -0.29953E-12   0.10000E-02  0.11739E-11  0.20749E-11  0.00000E+00 -0.58240E-03  0.56405E-14  0.00000E+00  0.00000E+00 -0.41469E-03  0.20000E+00  0.73538E+02  0.73540E+02
  0.37682E-01  0.22086E+03  0.38200E-01 -0.22178E-01 -0.15666E-01 -0.59059E-12  0.37040E-10  0.20607E-10   0.22086E+03  0.27910E-10  0.13088E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12359E-02 -0.38168E-03 -0.32860E-03 -0.32499E-12  0.15062E-12 -0.97257E-13  0.36964E-01 -0.21720E-01 -0.15244E-01 -0.48234E-12  0.37107E-10  0.20704E-10  0.42466E-03 -0.11619E-03 -0.94233E-04 -0.47806E-11  0.83640E-11 -0.30177E-12   0.10000E-02  0.11766E-11  0.20791E-11  0.00000E+00 -0.58265E-03  0.56017E-14  0.00000E+00  0.00000E+00 -0.41489E-03  0.20000E+00  0.73620E+02  0.73623E+02
  0.37881E-01  0.22115E+03  0.38400E-01 -0.22295E-01 -0.15749E-01 -0.59003E-12  0.37249E-10  0.20725E-10   0.22115E+03  0.27953E-10  0.13131E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12370E-02 -0.38203E-03 -0.32891E-03 -0.32499E-12  0.15032E-12 -0.97425E-13  0.37163E-01 -0.21836E-01 -0.15327E-01 -0.48178E-12  0.37316E-10  0.20823E-10  0.42484E-03 -0.11630E-03 -0.94305E-04 -0.47806E-11  0.83642E-11 -0.30057E-12   0.10000E-02  0.11791E-11  0.20825E-11  0.00000E+00 -0.58233E-03  0.55639E-14  0.00000E+00  0.00000E+00 -0.41475E-03  0.20000E+00  0.73717E+02  0.73720E+02
  0.38081E-01  0.22140E+03  0.38600E-01 -0.22411E-01 -0.15832E-01 -0.58948E-12  0.37457E-10  0.20843E-10   0.22140E+03  0.28166E-10  0.13216E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12384E-02 -0.38246E-03 -0.32927E-03 -0.32499E-12  0.14995E-12 -0.97625E-13  0.37362E-01 -0.21953E-01 -0.15409E-01 -0.48123E-12  0.37524E-10  0.20940E-10  0.42473E-03 -0.11624E-03 -0.94247E-04 -0.47806E-11  0.83607E-11 -0.30280E-12   0.10000E-02  0.11816E-11  0.20860E-11  0.00000E+00 -0.58259E-03  0.55265E-14  0.00000E+00  0.00000E+00 -0.41495E-03  0.20000E+00  0.73799E+02  0.73802E+02
  0.38281E-01  0.22169E+03  0.38800E-01 -0.22528E-01 -0.15915E-01 -0.58893E-12  0.37666E-10  0.20962E-10   0.22169E+03  0.28209E-10  0.13259E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12395E-02 -0.38281E-03 -0.32958E-03 -0.32499E-12  0.14965E-12 -0.97793E-13  0.37560E-01 -0.22069E-01 -0.15492E-01 -0.48068E-12  0.37734E-10  0.21060E-10  0.42491E-03 -0.11635E-03 -0.94319E-04 -0.47806E-11  0.83609E-11 -0.30160E-12   0.10000E-02  0.11841E-11  0.20896E-11  0.00000E+00 -0.58227E-03  0.54893E-14  0.00000E+00  0.00000E+00 -0.41482E-03  0.20000E+00  0.73896E+02  0.73898E+02
  0.38481E-01  0.22193E+03  0.39000E-01 -0.22644E-01 -0.15998E-01 -0.58838E-12  0.37875E-10  0.21080E-10   0.22193E+03  0.28351E-10  0.13301E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12409E-02 -0.38323E-03 -0.32994E-03 -0.32499E-12  0.14929E-12 -0.97991E-13  0.37759E-01 -0.22185E-01 -0.15574E-01 -0.48013E-12  0.37943E-10  0.21178E-10  0.42480E-03 -0.11629E-03 -0.94263E-04 -0.47806E-11  0.83575E-11 -0.30381E-12   0.10000E-02  0.11866E-11  0.20932E-11  0.00000E+00 -0.58253E-03  0.54526E-14  0.00000E+00  0.00000E+00 -0.41502E-03  0.20000E+00  0.73978E+02  0.73981E+02
  0.38681E-01  0.22222E+03  0.39200E-01 -0.22761E-01 -0.16081E-01 -0.58784E-12  0.38085E-10  0.21199E-10   0.22222E+03  0.28436E-10  0.13330E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12421E-02 -0.38359E-03 -0.33025E-03 -0.32499E-12  0.14898E-12 -0.98159E-13  0.37958E-01 -0.22301E-01 -0.15657E-01 -0.47959E-12  0.38153E-10  0.21297E-10  0.42498E-03 -0.11640E-03 -0.94334E-04 -0.47806E-11  0.83577E-11 -0.30260E-12   0.10000E-02  0.11892E-11  0.20968E-11  0.00000E+00 -0.58222E-03  0.54161E-14  0.00000E+00  0.00000E+00 -0.41489E-03  0.20000E+00  0.74075E+02  0.74077E+02
  0.38880E-01  0.22247E+03  0.39400E-01 -0.22877E-01 -0.16164E-01 -0.58730E-12  0.38294E-10  0.21317E-10   0.22247E+03  0.28649E-10  0.13429E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12434E-02 -0.38401E-03 -0.33061E-03 -0.32499E-12  0.14862E-12 -0.98356E-13  0.38157E-01 -0.22417E-01 -0.15740E-01 -0.47905E-12  0.38363E-10  0.21416E-10  0.42486E-03 -0.11634E-03 -0.94278E-04 -0.47806E-11  0.83543E-11 -0.30478E-12   0.10000E-02  0.11916E-11  0.21004E-11  0.00000E+00 -0.58247E-03  0.53802E-14  0.00000E+00  0.00000E+00 -0.41508E-03  0.20000E+00  0.74156E+02  0.74159E+02
  0.39080E-01  0.22276E+03  0.39600E-01 -0.22994E-01 -0.16247E-01 -0.58676E-12  0.38505E-10  0.21437E-10   0.22276E+03  0.28749E-10  0.13515E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12446E-02 -0.38437E-03 -0.33092E-03 -0.32499E-12  0.14832E-12 -0.98523E-13  0.38355E-01 -0.22533E-01 -0.15822E-01 -0.47851E-12  0.38574E-10  0.21536E-10  0.42504E-03 -0.11645E-03 -0.94350E-04 -0.47806E-11  0.83545E-11 -0.30356E-12   0.10000E-02  0.11942E-11  0.21041E-11  0.00000E+00 -0.58216E-03  0.53444E-14  0.00000E+00  0.00000E+00 -0.41495E-03  0.20000E+00  0.74253E+02  0.74255E+02
  0.39280E-01  0.22304E+03  0.39800E-01 -0.23110E-01 -0.16330E-01 -0.58623E-12  0.38715E-10  0.21556E-10   0.22304E+03  0.28834E-10  0.13543E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12459E-02 -0.38478E-03 -0.33128E-03 -0.32499E-12  0.14796E-12 -0.98720E-13  0.38554E-01 -0.22649E-01 -0.15905E-01 -0.47798E-12  0.38784E-10  0.21655E-10  0.42493E-03 -0.11640E-03 -0.94295E-04 -0.47806E-11  0.83512E-11 -0.30571E-12   0.10000E-02  0.11885E-11  0.21007E-11  0.00000E+00 -0.58215E-03  0.53144E-14  0.00000E+00  0.00000E+00 -0.41500E-03  0.20000E+00  0.74348E+02  0.74350E+02
  0.39480E-01  0.22331E+03  0.40000E-01 -0.23227E-01 -0.16413E-01 -0.58570E-12  0.38925E-10  0.21675E-10   0.22331E+03  0.28876E-10  0.13571E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12473E-02 -0.38520E-03 -0.33163E-03 -0.32499E-12  0.14760E-12 -0.98915E-13  0.38753E-01 -0.22765E-01 -0.15988E-01 -0.47745E-12  0.38995E-10  0.21774E-10  0.42485E-03 -0.11636E-03 -0.94248E-04 -0.47806E-11  0.83480E-11 -0.30786E-12   0.10000E-02  0.11900E-11  0.21034E-11  0.00000E+00 -0.58226E-03  0.52779E-14  0.00000E+00  0.00000E+00 -0.41510E-03  0.20000E+00  0.74436E+02  0.74438E+02
  0.39680E-01  0.22355E+03  0.40200E-01 -0.23343E-01 -0.16496E-01 -0.58517E-12  0.39135E-10  0.21794E-10   0.22355E+03  0.29090E-10  0.13671E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12485E-02 -0.38558E-03 -0.33196E-03 -0.32499E-12  0.14728E-12 -0.99095E-13  0.38952E-01 -0.22881E-01 -0.16070E-01 -0.47692E-12  0.39206E-10  0.21893E-10  0.42489E-03 -0.11639E-03 -0.94259E-04 -0.47806E-11  0.83454E-11 -0.30927E-12   0.10000E-02  0.11991E-11  0.21128E-11  0.00000E+00 -0.58238E-03  0.52387E-14  0.00000E+00  0.00000E+00 -0.41523E-03  0.20000E+00  0.74516E+02  0.74518E+02
  0.39880E-01  0.22383E+03  0.40400E-01 -0.23460E-01 -0.16579E-01 -0.58465E-12  0.39347E-10  0.21915E-10   0.22383E+03  0.29189E-10  0.13685E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12496E-02 -0.38593E-03 -0.33226E-03 -0.32499E-12  0.14698E-12 -0.99258E-13  0.39150E-01 -0.22997E-01 -0.16153E-01 -0.47640E-12  0.39418E-10  0.22014E-10  0.42508E-03 -0.11650E-03 -0.94337E-04 -0.47806E-11  0.83457E-11 -0.30800E-12   0.10000E-02  0.12010E-11  0.21161E-11  0.00000E+00 -0.58206E-03  0.52061E-14  0.00000E+00  0.00000E+00 -0.41509E-03  0.20000E+00  0.74611E+02  0.74613E+02
  0.40079E-01  0.22410E+03  0.40600E-01 -0.23576E-01 -0.16662E-01 -0.58413E-12  0.39559E-10  0.22034E-10   0.22410E+03  0.29274E-10  0.13699E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12510E-02 -0.38634E-03 -0.33262E-03 -0.32499E-12  0.14662E-12 -0.99453E-13  0.39349E-01 -0.23113E-01 -0.16236E-01 -0.47588E-12  0.39629E-10  0.22134E-10  0.42498E-03 -0.11646E-03 -0.94286E-04 -0.47807E-11  0.83424E-11 -0.31010E-12   0.10000E-02  0.11959E-11  0.21135E-11  0.00000E+00 -0.58216E-03  0.51753E-14  0.00000E+00  0.00000E+00 -0.41519E-03  0.20000E+00  0.74700E+02  0.74702E+02
  0.40279E-01  0.22437E+03  0.40800E-01 -0.23693E-01 -0.16745E-01 -0.58362E-12  0.39770E-10  0.22154E-10   0.22437E+03  0.29360E-10  0.13713E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12522E-02 -0.38673E-03 -0.33295E-03 -0.32499E-12  0.14629E-12 -0.99633E-13  0.39548E-01 -0.23229E-01 -0.16318E-01 -0.47537E-12  0.39841E-10  0.22254E-10  0.42502E-03 -0.11648E-03 -0.94293E-04 -0.47807E-11  0.83399E-11 -0.31151E-12   0.10000E-02  0.11975E-11  0.21164E-11  0.00000E+00 -0.58210E-03  0.51406E-14  0.00000E+00  0.00000E+00 -0.41520E-03  0.20000E+00  0.74790E+02  0.74791E+02
  0.40479E-01  0.22461E+03  0.41000E-01 -0.23809E-01 -0.16828E-01 -0.58310E-12  0.39982E-10  0.22274E-10   0.22461E+03  0.29559E-10  0.13870E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12535E-02 -0.38712E-03 -0.33329E-03 -0.32499E-12  0.14596E-12 -0.99817E-13  0.39747E-01 -0.23345E-01 -0.16401E-01 -0.47485E-12  0.40053E-10  0.22374E-10  0.42502E-03 -0.11649E-03 -0.94283E-04 -0.47807E-11  0.83372E-11 -0.31305E-12   0.10000E-02  0.12062E-11  0.21253E-11  0.00000E+00 -0.58226E-03  0.51044E-14  0.00000E+00  0.00000E+00 -0.41535E-03  0.20000E+00  0.74869E+02  0.74871E+02
  0.40679E-01  0.22489E+03  0.41200E-01 -0.23925E-01 -0.16911E-01 -0.58260E-12  0.40195E-10  0.22395E-10   0.22489E+03  0.29615E-10  0.13927E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12546E-02 -0.38747E-03 -0.33358E-03 -0.32499E-12  0.14566E-12 -0.99979E-13  0.39945E-01 -0.23461E-01 -0.16484E-01 -0.47435E-12  0.40267E-10  0.22495E-10  0.42521E-03 -0.11660E-03 -0.94362E-04 -0.47807E-11  0.83375E-11 -0.31174E-12   0.10000E-02  0.12083E-11  0.21288E-11  0.00000E+00 -0.58196E-03  0.50722E-14  0.00000E+00  0.00000E+00 -0.41522E-03  0.20000E+00  0.74963E+02  0.74965E+02
  0.40879E-01  0.22515E+03  0.41400E-01 -0.24042E-01 -0.16994E-01 -0.58209E-12  0.40408E-10  0.22516E-10   0.22515E+03  0.29672E-10  0.13955E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12559E-02 -0.38788E-03 -0.33394E-03 -0.32499E-12  0.14531E-12 -0.10017E-12  0.40144E-01 -0.23577E-01 -0.16567E-01 -0.47384E-12  0.40480E-10  0.22616E-10  0.42512E-03 -0.11656E-03 -0.94314E-04 -0.47807E-11  0.83344E-11 -0.31375E-12   0.10000E-02  0.12034E-11  0.21264E-11  0.00000E+00 -0.58205E-03  0.50424E-14  0.00000E+00  0.00000E+00 -0.41531E-03  0.20000E+00  0.75052E+02  0.75053E+02
  0.41078E-01  0.22542E+03  0.41600E-01 -0.24158E-01 -0.17077E-01 -0.58159E-12  0.40620E-10  0.22636E-10   0.22542E+03  0.29729E-10  0.13998E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12572E-02 -0.38826E-03 -0.33427E-03 -0.32499E-12  0.14499E-12 -0.10035E-12  0.40343E-01 -0.23693E-01 -0.16649E-01 -0.47334E-12  0.40693E-10  0.22736E-10  0.42515E-03 -0.11659E-03 -0.94322E-04 -0.47807E-11  0.83320E-11 -0.31510E-12   0.10000E-02  0.12051E-11  0.21295E-11  0.00000E+00 -0.58199E-03  0.50091E-14  0.00000E+00  0.00000E+00 -0.41533E-03  0.20000E+00  0.75141E+02  0.75143E+02
  0.41278E-01  0.22569E+03  0.41800E-01 -0.24275E-01 -0.17160E-01 -0.58109E-12  0.40834E-10  0.22757E-10   0.22569E+03  0.29829E-10  0.14040E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12584E-02 -0.38865E-03 -0.33460E-03 -0.32499E-12  0.14465E-12 -0.10053E-12  0.40542E-01 -0.23809E-01 -0.16732E-01 -0.47284E-12  0.40906E-10  0.22857E-10  0.42515E-03 -0.11659E-03 -0.94313E-04 -0.47807E-11  0.83294E-11 -0.31657E-12   0.10000E-02  0.12063E-11  0.21321E-11  0.00000E+00 -0.58198E-03  0.49776E-14  0.00000E+00  0.00000E+00 -0.41537E-03  0.20000E+00  0.75229E+02  0.75231E+02
  0.41478E-01  0.22592E+03  0.42000E-01 -0.24391E-01 -0.17243E-01 -0.58059E-12  0.41047E-10  0.22877E-10   0.22592E+03  0.30084E-10  0.14154E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12597E-02 -0.38903E-03 -0.33493E-03 -0.32499E-12  0.14433E-12 -0.10071E-12  0.40740E-01 -0.23925E-01 -0.16815E-01 -0.47234E-12  0.41120E-10  0.22978E-10  0.42516E-03 -0.11661E-03 -0.94310E-04 -0.47807E-11  0.83269E-11 -0.31799E-12   0.10000E-02  0.12150E-11  0.21411E-11  0.00000E+00 -0.58213E-03  0.49423E-14  0.00000E+00  0.00000E+00 -0.41551E-03  0.20000E+00  0.75308E+02  0.75310E+02
  0.41678E-01  0.22621E+03  0.42200E-01 -0.24507E-01 -0.17327E-01 -0.58010E-12  0.41262E-10  0.23000E-10   0.22621E+03  0.30170E-10  0.14182E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12608E-02 -0.38938E-03 -0.33523E-03 -0.32499E-12  0.14403E-12 -0.10087E-12  0.40939E-01 -0.24042E-01 -0.16898E-01 -0.47185E-12  0.41335E-10  0.23100E-10  0.42536E-03 -0.11672E-03 -0.94390E-04 -0.47807E-11  0.83273E-11 -0.31664E-12   0.10000E-02  0.12172E-11  0.21448E-11  0.00000E+00 -0.58183E-03  0.49117E-14  0.00000E+00  0.00000E+00 -0.41538E-03  0.20000E+00  0.75402E+02  0.75404E+02
  0.41878E-01  0.22647E+03  0.42400E-01 -0.24624E-01 -0.17410E-01 -0.57961E-12  0.41476E-10  0.23121E-10   0.22647E+03  0.30283E-10  0.14239E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12621E-02 -0.38978E-03 -0.33558E-03 -0.32499E-12  0.14369E-12 -0.10106E-12  0.41138E-01 -0.24158E-01 -0.16980E-01 -0.47136E-12  0.41550E-10  0.23222E-10  0.42527E-03 -0.11668E-03 -0.94344E-04 -0.47807E-11  0.83243E-11 -0.31856E-12   0.10000E-02  0.12125E-11  0.21426E-11  0.00000E+00 -0.58191E-03  0.48831E-14  0.00000E+00  0.00000E+00 -0.41547E-03  0.20000E+00  0.75489E+02  0.75491E+02
  0.42078E-01  0.22673E+03  0.42600E-01 -0.24740E-01 -0.17493E-01 -0.57912E-12  0.41690E-10  0.23242E-10   0.22673E+03  0.30354E-10  0.14282E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12633E-02 -0.39016E-03 -0.33590E-03 -0.32499E-12  0.14336E-12 -0.10124E-12  0.41337E-01 -0.24274E-01 -0.17063E-01 -0.47087E-12  0.41764E-10  0.23343E-10  0.42531E-03 -0.11671E-03 -0.94353E-04 -0.47807E-11  0.83220E-11 -0.31982E-12   0.10000E-02  0.12143E-11  0.21457E-11  0.00000E+00 -0.58186E-03  0.48512E-14  0.00000E+00  0.00000E+00 -0.41549E-03  0.20000E+00  0.75577E+02  0.75579E+02
  0.42277E-01  0.22700E+03  0.42800E-01 -0.24857E-01 -0.17576E-01 -0.57864E-12  0.41905E-10  0.23364E-10   0.22700E+03  0.30425E-10  0.14325E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12646E-02 -0.39055E-03 -0.33624E-03 -0.32499E-12  0.14303E-12 -0.10142E-12  0.41535E-01 -0.24390E-01 -0.17146E-01 -0.47039E-12  0.41979E-10  0.23465E-10  0.42531E-03 -0.11672E-03 -0.94346E-04 -0.47807E-11  0.83195E-11 -0.32121E-12   0.10000E-02  0.12157E-11  0.21485E-11  0.00000E+00 -0.58185E-03  0.48213E-14  0.00000E+00  0.00000E+00 -0.41553E-03  0.20000E+00  0.75665E+02  0.75667E+02
  0.42477E-01  0.22726E+03  0.43000E-01 -0.24973E-01 -0.17659E-01 -0.57816E-12  0.42120E-10  0.23485E-10   0.22726E+03  0.30496E-10  0.14367E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12658E-02 -0.39093E-03 -0.33656E-03 -0.32499E-12  0.14271E-12 -0.10160E-12  0.41734E-01 -0.24505E-01 -0.17229E-01 -0.46991E-12  0.42195E-10  0.23587E-10  0.42532E-03 -0.11674E-03 -0.94344E-04 -0.47807E-11  0.83171E-11 -0.32255E-12   0.10000E-02  0.12170E-11  0.21514E-11  0.00000E+00 -0.58182E-03  0.47907E-14  0.00000E+00  0.00000E+00 -0.41556E-03  0.20000E+00  0.75753E+02  0.75755E+02
  0.42677E-01  0.22749E+03  0.43200E-01 -0.25089E-01 -0.17742E-01 -0.57768E-12  0.42335E-10  0.23607E-10   0.22749E+03  0.30710E-10  0.14410E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12670E-02 -0.39131E-03 -0.33689E-03 -0.32499E-12  0.14238E-12 -0.10178E-12  0.41933E-01 -0.24621E-01 -0.17311E-01 -0.46943E-12  0.42410E-10  0.23709E-10  0.42534E-03 -0.11675E-03 -0.94343E-04 -0.47807E-11  0.83147E-11 -0.32387E-12   0.10000E-02  0.12257E-11  0.21605E-11  0.00000E+00 -0.58197E-03  0.47574E-14  0.00000E+00  0.00000E+00 -0.41570E-03  0.20000E+00  0.75831E+02  0.75833E+02
